1	0.001
2	0.0028284271247461905
3	0.005196152422706632
4	0.008
5	0.011180339887498949
6	0.014696938456699067
7	0.018520259177452137
8	0.022627416997969524
9	0.027
10	0.0316227766016838
11	0.036482872693909395
12	0.041569219381653054
13	0.04687216658103186
14	0.052383203414835176
15	0.05809475019311125
16	0.064
17	0.07009279563550024
18	0.07636753236814714
19	0.0828190799272728
20	0.08944271909999159
21	0.09623408959407265
22	0.10318914671611545
23	0.11030412503619254
24	0.11757550765359254
25	0.125
26	0.13257450735341242
27	0.14029611541307907
28	0.1481620734196171
29	0.1561697794069006
30	0.16431676725154984
31	0.17260069524773067
32	0.1810193359837562
33	0.18957056733575495
34	0.19825236442474023
35	0.20706279240848657
36	0.216
37	0.2250622136210341
38	0.23424773211282107
39	0.24355492193753753
40	0.2529822128134704
41	0.2625280937347468
42	0.2721911093331302
43	0.281969856544986
44	0.29186298155127516
45	0.3018691769624716
46	0.31198717922376235
47	0.32221576621884906
48	0.33255375505322443
49	0.343
50	0.3535533905932738
51	0.3642128498556854
52	0.3749773326482549
53	0.38584582413186747
54	0.39681733833087485
55	0.40789091679026146
56	0.4190656273186814
57	0.43034056281043276
58	0.4417148401401067
59	0.4531875991242479
60	0.46475800154489
61	0.47642523023030586
62	0.4881884881887323
63	0.5000469977912076
64	0.512
65	0.5240467536394057
66	0.5361865347059734
67	0.5484186357154542
68	0.5607423650840019
69	0.5731570465413472
70	0.5856620185738529
71	0.5982566338955215
72	0.6109402589451771
73	0.6237122734081797
74	0.6365720697611543
75	0.649519052838329
76	0.6625526394181824
77	0.6756722578291934
78	0.6888773475735721
79	0.7021673589679315
80	0.7155417527999327
81	0.729
82	0.7425415813272682
83	0.7561659870689769
84	0.7698727167525812
85	0.7836612788698955
86	0.7975311906126306
87	0.8114819776187271
88	0.8255131737289236
89	0.8396243207530376
90	0.8538149682454625
91	0.8680846732894205
92	0.8824330002895403
93	0.8968595207723448
94	0.91136381319427
95	0.9259454627568515
96	0.9406040612287403
97	0.9553392067742221
98	0.9701505037879433
99	0.9850375627355537
100	1.
101	1.0150374377332099
102	1.030149503712932
103	1.0453358312044987
104	1.0605960588272993
105	1.0759298304257578
106	1.091336794944622
107	1.1068166063083804
108	1.1223689233046326
109	1.13799340947125
110	1.1536897329871667
111	1.169457566566654
112	1.1852965873569368
113	1.2012064768390154
114	1.2171869207315695
115	1.233237608897815
116	1.2493582352552048
117	1.2655484976878604
118	1.2818080979616255
119	1.29813674164165
120	1.3145341380123987
121	1.331
122	1.3475340440968457
123	1.3641359902883583
124	1.3808055619818453
125	1.3975424859373686
126	1.4143464922005498
127	1.4312173140372497
128	1.4481546878700495
129	1.4651583532164707
130	1.4822280526288794
131	1.4993635316360074
132	1.5165645386860396
133	1.533830825091216
134	1.5511621449738904
135	1.568558255214004
136	1.5860189153979218
137	1.6035438877685888
138	1.621132937176961
139	1.638785831034672
140	1.6565023392678926
141	1.6742822342723465
142	1.692125290869444
143	1.7100312862635
144	1.728
145	1.7460312139248828
146	1.7641247121448074
147	1.7822802809883744
148	1.8004977089682728
149	1.8187767867443216
150	1.8371173070873834
151	1.8555190648441207
152	1.8739818569025686
153	1.8925054821585063
154	1.911089741482592
155	1.9297344376882535
156	1.9484393755003002
157	1.9672043615242418
158	1.9860292042162926
159	2.00491371385404
160	2.023857702507763
161	2.0428609840123726
162	2.0619233739399725
163	2.081044689573004
164	2.1002247498779743
165	2.1194633754797465
166	2.138760388636371
167	2.1581156132144543
168	2.1775288746650414
169	2.197
170	2.216528817768901
171	2.2361151580363656
172	2.255758852359888
173	2.275459733768102
174	2.2952176367394883
175	2.315032397181517
176	2.3349038524102013
177	2.3548318411300624
178	2.3748162034144875
179	2.3948567806864776
180	2.414953415699773
181	2.4351059525203413
182	2.4553142365082317
